strain	Sample_ID	Sample_Source	Data_Source	date	Location	Serotype	Sero_Geno	yale	caribbean	florida	cmplt_date	year	n_obs	n_obs_date	n_obs_ds
OP895705.1	THSTI-TRC-DENV3-09	Agrawal_2022	NCBI	1905-07-10	India	NA	3_III	0	0	0	1	1905	13	13	10
